-0.15	-1.344	4780.37	1.00049
-0.15	-1.346	4783.74	1.0004
-0.15	-1.348	4786.43	1.00047
-0.15	-1.35	4789.12	1.00058
-0.15	-1.352	4792.48	1.00036
-0.15	-1.354	4795.18	1.00037
-0.15	-1.356	4797.87	1.00049
-0.15	-1.358	4800.56	1.00053
-0.15	-1.36	4803.92	1.00038
-0.15	-1.362	4806.61	1.00041
-0.15	-1.364	4809.31	1.00047
-0.15	-1.366	4812.67	1.0003
-0.15	-1.368	4815.36	1.00039
-0.15	-1.37	4818.05	1.00052
-0.15	-1.372	4820.75	1.0005
-0.15	-1.374	4824.11	1.00034
-0.15	-1.376	4826.8	1.00035
-0.15	-1.378	4829.49	1.00043
-0.15	-1.38	4832.86	1.00027
-0.15	-1.382	4835.55	1.00032
-0.15	-1.384	4838.24	1.00043
-0.15	-1.386	4840.93	1.00044
-0.15	-1.388	4844.3	1.00033
-0.15	-1.39	4846.99	1.00034
-0.15	-1.392	4849.68	1.00046
-0.15	-1.394	4852.37	1.00046
-0.15	-1.396	4855.74	1.00027
-0.15	-1.398	4858.43	1.00025
-0.15	-1.4	4861.12	1.00033
-0.15	-1.402	4863.81	1.00041
